-8.5220394e-003,-2.4873108e-001,-3.8613687e-001,5.1511564e-001,-5.5569953e-002,6.2352475e-001,-5.6777423e-001,7.8671856e-001,8.1819622e-001,7.9798715e-001,9.1561243e-001,-2.5310736e-002,1.4703715e-001,6.6394096e-001,8.3883828e-001,-8.6928714e-001,7.6644978e-001,1.7104279e-001,8.7931025e-001
9.0984603e-002,-2.7914121e-001,-4.4585187e-001,4.9092899e-001,-6.2140105e-002,5.8524600e-001,-5.7768251e-001,7.5855658e-001,8.1355610e-001,8.0964679e-001,9.0661280e-001,1.6389563e-001,9.9163998e-002,5.7146455e-001,7.5298245e-001,-8.1785476e-001,7.3869166e-001,5.8348456e-001,8.9050780e-001
6.8610111e-002,-2.7398844e-001,-4.7523185e-001,4.5583680e-001,-8.7096188e-002,5.6482088e-001,-6.3907537e-001,7.4932608e-001,8.0338224e-001,7.2559697e-001,9.1447649e-001,8.3553649e-002,4.0696441e-001,5.7146455e-001,7.5695510e-001,-8.2305130e-001,7.6755196e-001,3.2198399e-001,8.9772985e-001
6.9215747e-002,-3.0142582e-001,-4.7176355e-001,4.9065540e-001,2.9489806e-002,4.9707952e-001,-7.6921683e-001,7.5653644e-001,8.0338224e-001,7.4468718e-001,9.1084657e-001,6.1329926e-002,2.6316395e-001,5.6221671e-001,7.2637387e-001,-8.3997335e-001,7.5770871e-001,1.9993863e-001,8.9574210e-001
9.1411638e-002,-3.3524911e-001,-4.5439694e-001,4.5860923e-001,5.4298513e-003,4.6208573e-001,-7.9806336e-001,7.6885315e-001,8.0699750e-001,7.7742414e-001,9.1227693e-001,8.6652781e-002,1.6391264e-001,5.3043073e-001,7.0341693e-001,-8.4290473e-001,7.3646600e-001,9.9102028e-002,8.9416031e-001
1.2090512e-001,-3.6671621e-001,-4.3979492e-001,4.4599311e-001,5.4298513e-003,4.4848345e-001,-7.3213080e-001,7.4986897e-001,8.1159237e-001,7.7742414e-001,9.0757490e-001,8.6652781e-002,1.7049888e-001,5.0924007e-001,6.8811016e-001,-8.4050633e-001,7.3651422e-001,6.9290244e-002,9.0262124e-001
-9.8079230e-004,-3.6134324e-001,-2.7934856e-001,5.1128408e-001,-4.5620118e-002,5.0658461e-001,-6.0921881e-001,7.8487490e-001,8.4144203e-001,7.7632328e-001,9.0114025e-001,8.3030778e-002,4.6218613e-001,6.6394096e-001,8.5355260e-001,-8.4756829e-001,7.6901486e-001,-1.7712468e-001,8.9619009e-001
-4.3890135e-002,-4.2758051e-001,-2.3413506e-001,6.0529213e-001,2.6369906e-002,6.2348769e-001,-6.2660907e-001,7.7809059e-001,8.5525604e-001,7.7822686e-001,9.1123436e-001,1.6563045e-001,4.3776405e-001,6.6394096e-001,8.2285503e-001,-8.5849434e-001,7.8305330e-001,-2.6670201e-001,8.9469126e-001
6.9117820e-002,-4.9897055e-001,-2.6731006e-001,5.4599298e-001,-1.1356788e-002,6.5929328e-001,-5.4933551e-001,7.9061353e-001,8.5835096e-001,7.7589722e-001,9.1293766e-001,1.9895564e-001,3.2815321e-001,6.6394096e-001,8.3614963e-001,-8.5996003e-001,7.8673184e-001,-2.4581384e-001,8.8820258e-001
5.4254963e-002,-3.8677677e-001,-3.4894066e-001,5.4664308e-001,-4.3348885e-002,6.5832143e-001,-5.4143085e-001,7.7977378e-001,8.5835096e-001,7.5784761e-001,9.0881611e-001,2.4576813e-001,2.8425139e-001,6.6394096e-001,8.7816840e-001,-8.6075949e-001,7.7690863e-001,-3.8482024e-001,8.9765021e-001
1.7926011e-002,-3.5861272e-001,-4.1046520e-001,5.6103481e-001,-3.8738351e-002,6.2354321e-001,-3.1066965e-001,7.8288252e-001,8.4985577e-001,7.6856746e-001,9.1770153e-001,1.3841695e-001,3.9214592e-001,6.6394096e-001,9.0008047e-001,-8.6502332e-001,7.7711215e-001,-4.7999629e-001,8.8946691e-001
2.4815549e-001,-5.5283237e-001,-4.8282189e-001,5.3343916e-001,9.8251894e-002,4.3564497e-001,-7.3450769e-001,7.8790122e-001,8.3996923e-001,7.8053452e-001,9.0840219e-001,1.6573433e-001,4.0972837e-001,6.6394096e-001,9.1946546e-001,-8.6862092e-001,7.5726220e-001,-2.3609106e-001,8.9880503e-001
-3.3211239e-002,-1.0068814e-001,-5.3248385e-001,5.7374980e-001,1.6178147e-001,4.0112410e-001,-8.3319518e-001,7.8658061e-001,8.3996923e-001,8.2365207e-001,9.0636820e-001,1.4333055e-001,3.3135796e-001,6.7515613e-001,8.8804402e-001,-8.7661559e-001,7.6229718e-001,-8.6883296e-002,9.0110250e-001
-3.9637975e-002,-1.2242224e-001,-4.8226897e-001,5.4364040e-001,1.3697900e-001,3.8768778e-001,-7.7772532e-001,7.8596308e-001,8.3996923e-001,7.9458692e-001,9.0913280e-001,1.4513116e-001,1.8584120e-001,7.1763279e-001,9.3190262e-001,-8.7621586e-001,7.6716244e-001,2.6544029e-001,8.9478970e-001
-6.8704542e-002,-1.3411506e-001,-4.1312926e-001,5.5789669e-001,1.4386077e-001,3.5701310e-001,-8.6019180e-001,7.9059072e-001,8.3809825e-001,7.6461266e-001,9.0243150e-001,1.2217680e-001,2.3645063e-001,7.4783496e-001,9.6790424e-001,-8.7301799e-001,7.5235560e-001,4.9561090e-001,8.9367249e-001
-7.0894974e-002,-1.4593999e-001,-3.9005755e-001,5.6254630e-001,1.4790678e-001,3.5941245e-001,-9.1218690e-001,7.7633771e-001,8.3127043e-001,7.8984924e-001,9.0880023e-001,1.3090285e-001,4.5638564e-001,7.4783496e-001,9.7443197e-001,-8.6662225e-001,7.6493177e-001,2.7525695e-001,9.0774935e-001
-6.1820109e-002,-1.6320396e-001,-3.7470155e-001,5.5663440e-001,-1.6505624e-002,3.6297440e-001,-8.4689111e-001,7.6876322e-001,8.2444261e-001,7.7517773e-001,9.0006913e-001,1.0450655e-001,6.3515298e-001,7.3565998e-001,9.6525868e-001,-8.5742838e-001,7.7489839e-001,7.5880483e-002,8.9382072e-001
-5.8795193e-002,-1.6895128e-001,-3.8276911e-001,5.5663440e-001,-1.6505624e-002,3.6297440e-001,-8.4631473e-001,7.6876322e-001,8.2363721e-001,7.5993353e-001,9.0006913e-001,1.2843047e-001,6.3515298e-001,7.2512892e-001,9.5639777e-001,-8.5449700e-001,7.6310002e-001,7.1321357e-002,8.9229202e-001
-5.2745245e-002,-1.8004955e-001,-4.1446128e-001,5.5511749e-001,-1.5154874e-002,3.6914507e-001,-8.1597510e-001,7.7962138e-001,8.2591315e-001,7.7177165e-001,9.0833649e-001,1.3818148e-001,2.9096538e-001,7.0406887e-001,9.3867595e-001,-8.5369753e-001,7.5237564e-001,6.2207684e-002,8.8908750e-001
-9.7140757e-003,-1.4105147e-001,-4.4653045e-001,5.2356296e-001,-8.0295604e-002,4.1476359e-001,-6.9913982e-001,7.9711089e-001,8.2176397e-001,7.8862188e-001,9.0622368e-001,9.7245235e-002,2.2191748e-001,7.4783496e-001,9.5100323e-001,-7.9866755e-001,7.8844273e-001,1.5145756e-001,9.0211131e-001
-8.8749754e-002,-9.7341040e-002,-4.5107944e-001,5.2053861e-001,-6.5314959e-002,5.1834124e-001,-6.1246302e-001,7.8617299e-001,8.2176397e-001,7.6906420e-001,9.0781840e-001,5.5588740e-002,1.3760817e-001,7.4783496e-001,9.6412333e-001,-8.3930713e-001,7.6956908e-001,3.7713773e-001,8.9249666e-001
-2.7876279e-002,-2.6802092e-001,-3.5452009e-001,4.8820802e-001,-6.7591188e-002,5.2670218e-001,-6.7327401e-001,7.9264060e-001,8.2176397e-001,8.2194011e-001,8.9753833e-001,7.6371972e-002,1.7195113e-001,7.4783496e-001,9.6123648e-001,-8.3930713e-001,7.7452703e-001,3.7382430e-001,8.9594674e-001
-2.9152486e-002,-2.6557666e-001,-3.5736007e-001,4.8887032e-001,-7.3422580e-002,5.3238663e-001,-6.7327401e-001,7.8826182e-001,8.2176397e-001,7.9453466e-001,8.9890167e-001,1.2717350e-001,2.0884084e-001,7.4783496e-001,9.6052769e-001,-8.3850766e-001,7.7452703e-001,3.3822831e-001,8.9292363e-001
-5.0861769e-003,-2.6013763e-001,-4.5741285e-001,5.5552787e-001,-5.3490436e-002,6.1173726e-001,-5.9179013e-001,7.9466698e-001,8.2176397e-001,7.9899691e-001,9.1395620e-001,8.0780012e-002,4.1037784e-002,7.4783496e-001,9.7291099e-001,-8.2838108e-001,7.6777678e-001,4.6670819e-001,9.0512999e-001
-2.9290284e-002,-1.9552987e-001,-4.4374073e-001,5.3185046e-001,-3.6904254e-002,5.7203116e-001,-6.6759254e-001,7.9778734e-001,8.2176397e-001,7.9003814e-001,9.0757600e-001,2.8846170e-002,1.4976491e-001,7.4783496e-001,9.2637236e-001,-8.0812791e-001,7.7492282e-001,2.8373175e-001,8.9574210e-001
-7.9294720e-002,-1.4477291e-001,-3.9779839e-001,5.2993129e-001,-4.8546430e-002,5.6213863e-001,-6.6292659e-001,7.9927663e-001,8.3996923e-001,7.7630472e-001,9.1102338e-001,1.0891806e-001,1.2695053e-001,6.6024265e-001,8.8947667e-001,-8.0586276e-001,7.7296143e-001,-1.7037415e-001,9.0144098e-001
-7.9294720e-002,-1.7892651e-001,-3.7764206e-001,5.2993129e-001,-4.8546430e-002,5.6817996e-001,-6.6552305e-001,7.8872284e-001,8.3996923e-001,7.7753037e-001,9.0304990e-001,6.7306577e-002,1.2695053e-001,6.5551818e-001,8.7792927e-001,-8.0586276e-001,7.7059424e-001,-1.9373767e-001,9.0144098e-001
-1.3904797e-002,-3.0532342e-001,-3.4032019e-001,5.6450204e-001,1.1196922e-002,5.9772259e-001,-6.6657152e-001,7.8710494e-001,8.3996923e-001,7.7454192e-001,9.0830882e-001,1.1565304e-001,1.7678699e-001,6.5551818e-001,8.4222279e-001,-8.0572951e-001,7.5852345e-001,-2.6273138e-001,9.0300508e-001
1.7922630e-002,-3.1065235e-001,-3.2659780e-001,5.6450204e-001,1.1196922e-002,5.9772259e-001,-6.3543594e-001,7.9421261e-001,8.3996923e-001,7.7454192e-001,9.1588316e-001,1.1565304e-001,2.3137627e-001,6.5551818e-001,8.3347175e-001,-8.0786143e-001,7.6263159e-001,-2.6696763e-001,8.9611155e-001
1.6210295e-002,-3.1866777e-001,-3.3185051e-001,5.8298401e-001,1.7200045e-002,6.1267234e-001,-6.3086880e-001,7.9857015e-001,8.3980182e-001,7.8422403e-001,9.0682081e-001,9.5520801e-002,1.3572578e-001,6.5551818e-001,8.2034519e-001,-8.1092605e-001,7.6751251e-001,-2.6732943e-001,9.0488442e-001
-1.9349110e-002,-3.1327278e-001,-3.4109930e-001,5.1741404e-001,1.1432975e-002,5.6828449e-001,-6.5363312e-001,7.5804513e-001,8.2176397e-001,7.8610333e-001,9.0174928e-001,1.7785038e-001,1.6568430e-001,6.6394096e-001,9.4546651e-001,-8.0293138e-001,7.6692572e-001,-4.1683602e-002,8.7434474e-001
-4.2056089e-002,-2.7641068e-001,-3.1873131e-001,4.9901333e-001,-6.1292686e-002,5.5026742e-001,-7.1722173e-001,7.5870147e-001,8.0521023e-001,7.8872997e-001,9.1261545e-001,8.9343313e-002,2.4211058e-001,6.7153037e-001,8.2945601e-001,-8.2611592e-001,7.2573912e-001,-7.6702545e-002,8.7376180e-001
1.3499563e-002,-2.0442609e-001,-3.9164091e-001,4.6271574e-001,-5.5016040e-002,5.1647714e-001,-7.9727838e-001,7.5706997e-001,7.8500051e-001,7.5947833e-001,9.0531615e-001,3.4171830e-002,1.4168384e-001,6.7219997e-001,8.0332570e-001,-8.2998001e-001,7.1976478e-001,-1.0340469e-001,8.7679708e-001
1.4168969e-002,-1.9156620e-001,-4.0088969e-001,4.6271574e-001,-4.3701092e-002,5.3382623e-001,-7.9727838e-001,7.5706997e-001,7.8500051e-001,7.6053593e-001,9.0718358e-001,3.4171830e-002,1.4168384e-001,6.7219997e-001,8.0332570e-001,-8.3037975e-001,7.1440103e-001,-9.9800438e-002,8.7426178e-001
2.5063656e-003,-1.4999174e-001,-4.4678177e-001,4.5401921e-001,-2.1626358e-002,5.3127924e-001,-8.2424755e-001,7.5076424e-001,7.8500051e-001,7.6370385e-001,9.0993937e-001,5.0394663e-002,3.8145208e-001,6.7219997e-001,8.4825933e-001,-8.3930713e-001,7.3139721e-001,-7.4309634e-002,8.7159154e-001
-7.5720943e-002,-9.9256813e-002,-4.1923647e-001,5.1684384e-001,-3.5549758e-002,5.8008749e-001,-6.8914921e-001,7.6004516e-001,8.2176397e-001,7.2308371e-001,9.1004860e-001,9.3689024e-002,2.5397772e-001,6.7219997e-001,8.7431855e-001,-8.5702865e-001,7.6281007e-001,-3.6442096e-002,8.7027080e-001
-7.5384025e-002,-9.8574181e-002,-4.1609490e-001,5.1684384e-001,-2.6595343e-002,5.9371295e-001,-6.3282850e-001,7.6004516e-001,8.2176397e-001,7.4934404e-001,9.1004860e-001,2.0123411e-001,2.4928452e-001,6.7219997e-001,8.7868329e-001,-8.5742838e-001,7.5372958e-001,-3.6442096e-002,8.7027080e-001
-7.4375370e-002,-1.3772640e-001,-4.0667019e-001,5.3970185e-001,-3.1378857e-002,5.9267791e-001,-6.3522185e-001,7.6291936e-001,8.2176397e-001,7.7832581e-001,9.0884918e-001,4.0366633e-002,2.8614442e-001,6.7219997e-001,8.9179693e-001,-8.5862758e-001,7.5679064e-001,-3.0151830e-002,8.7239460e-001
1.4517300e-001,-3.1741261e-001,-4.3094825e-001,5.2103974e-001,-5.8753551e-002,5.9075992e-001,-6.5028462e-001,7.5930172e-001,8.2176397e-001,7.7382629e-001,9.0636710e-001,2.8289192e-001,3.2897303e-001,7.0886796e-001,9.2640898e-001,-8.5502998e-001,7.6206860e-001,1.6981772e-001,8.8171281e-001
1.9575346e-001,-3.9921828e-001,-4.4160446e-001,5.0645975e-001,-8.3258136e-002,5.2415504e-001,-6.7075989e-001,7.5854142e-001,8.2176397e-001,7.3564617e-001,9.0682863e-001,1.6719560e-001,1.6781796e-001,7.5052163e-001,9.3734886e-001,-8.5089940e-001,7.5532837e-001,2.7145119e-001,8.6998209e-001
1.2546470e-001,-3.3786953e-001,-4.3700520e-001,5.2814215e-001,-5.3805174e-002,5.2886395e-001,-7.1150183e-001,7.5993143e-001,8.2176397e-001,7.2775228e-001,9.0992272e-001,2.8250583e-002,3.1851981e-001,6.9197058e-001,9.2165860e-001,-8.4890073e-001,7.4866454e-001,5.5612866e-002,8.7253840e-001
-2.1928012e-001,3.4472887e-002,-3.8601121e-001,6.1428391e-001,2.9572238e-002,5.6615284e-001,-7.4146818e-001,7.5123561e-001,8.0907435e-001,7.5407201e-001,8.9783816e-001,4.7153559e-002,3.1619025e-001,6.8781828e-001,8.7305178e-001,-8.5476349e-001,7.6307559e-001,1.1412127e-001,8.7785456e-001
-6.7057142e-002,-2.1882742e-001,-2.7042650e-001,6.6272901e-001,5.8821619e-002,6.3736712e-001,-6.7685856e-001,7.6748213e-001,8.0338224e-001,8.0769224e-001,9.0653443e-001,2.2325007e-001,2.5411400e-001,6.6394096e-001,9.0617948e-001,-8.5609594e-001,7.5374836e-001,5.7252411e-002,8.7537236e-001
-8.1067328e-002,-3.7891550e-001,-1.8608158e-001,6.6475924e-001,7.7276244e-002,6.5738310e-001,-6.8115672e-001,7.4846480e-001,8.0944764e-001,7.3480575e-001,9.1552248e-001,6.3073404e-003,3.1166953e-001,6.6394096e-001,8.9330498e-001,-8.5929380e-001,7.5683009e-001,-2.2348534e-001,8.7888106e-001
-1.2531560e-001,-4.2317644e-001,-1.6429164e-001,6.7408284e-001,5.9997515e-002,6.4591410e-001,-6.5025718e-001,7.6189760e-001,8.1634107e-001,7.1581620e-001,9.1103418e-001,1.7347697e-001,4.3163989e-001,6.6394096e-001,9.2934323e-001,-8.6075949e-001,7.6271363e-001,-2.3798936e-001,8.7640771e-001
-2.4935884e-001,1.7054776e-002,-4.1805524e-001,5.3550324e-001,-3.2103254e-002,5.5940220e-001,-7.3886623e-001,7.6060164e-001,8.1550852e-001,7.6693888e-001,9.1108390e-001,1.9403166e-001,3.8767418e-001,6.7219997e-001,8.6228856e-001,-8.5009993e-001,7.6228528e-001,-1.4114399e-001,8.7482260e-001
-9.6411778e-002,-2.0225709e-002,-4.7719219e-001,5.4706023e-001,-2.5042262e-002,5.5019714e-001,-6.9848110e-001,7.5005947e-001,7.9712679e-001,7.6880519e-001,9.0594722e-001,1.1256430e-001,2.0381333e-001,7.0593875e-001,9.2353290e-001,-8.4530313e-001,7.6090692e-001,1.1222526e-001,8.7537789e-001
3.2422886e-001,-3.4678778e-001,-4.9860514e-001,5.4728371e-001,-4.1451716e-002,5.7144040e-001,-6.8189778e-001,7.5220269e-001,7.8793480e-001,7.7461831e-001,9.0607807e-001,1.8864021e-001,2.5737411e-001,7.5237078e-001,9.5057236e-001,-8.3810793e-001,7.3335859e-001,4.0304300e-001,8.8033233e-001
2.2434414e-001,-3.0695293e-001,-5.3414260e-001,5.6886723e-001,-2.3717740e-002,5.6953023e-001,-6.3657772e-001,7.5897709e-001,8.0214699e-001,7.7915795e-001,9.0714996e-001,1.2115184e-001,2.2050782e-001,7.2293564e-001,9.6996382e-001,-8.3544304e-001,7.1743517e-001,1.6634628e-001,8.7342775e-001
6.8807016e-002,-8.5450041e-002,-5.4834251e-001,5.5945965e-001,-6.3382195e-002,5.6368868e-001,-6.3657772e-001,7.5897709e-001,8.1135708e-001,7.5726506e-001,9.0856224e-001,8.6462332e-002,2.5275544e-001,7.0174498e-001,9.5220537e-001,-8.3437708e-001,7.2256345e-001,6.2021060e-003,8.7335474e-001
-1.9741905e-001,2.7114781e-001,-5.9740129e-001,5.7513263e-001,-2.0908830e-002,5.7152663e-001,-5.9757590e-001,7.6627809e-001,8.2176397e-001,7.4847149e-001,9.1543694e-001,2.3219081e-001,2.2759872e-001,6.8062274e-001,9.2129452e-001,-8.1825450e-001,7.5156842e-001,-2.0896071e-001,8.7681035e-001
-2.1916750e-001,3.0479494e-001,-6.2680640e-001,5.7956012e-001,-4.3935271e-002,5.7031471e-001,-6.6647820e-001,7.4137611e-001,8.1085257e-001,7.6908505e-001,9.0061919e-001,1.3264114e-001,3.6233433e-001,7.3935000e-001,9.7155159e-001,-8.2131912e-001,7.2748007e-001,6.1471835e-001,8.7511684e-001
-1.9621220e-001,2.7249105e-001,-6.2680640e-001,5.6827943e-001,-3.6909874e-002,5.7031471e-001,-6.6647820e-001,7.4106522e-001,8.0854948e-001,7.4896509e-001,9.1364458e-001,1.8523289e-001,3.6233433e-001,7.5108135e-001,9.7700213e-001,-8.1945370e-001,7.2362180e-001,6.7781107e-001,8.7960559e-001
1.3719446e-001,-1.2728874e-001,-5.9561688e-001,5.3322787e-001,1.1053603e-001,5.2468673e-001,-6.9478677e-001,7.7241683e-001,7.8766331e-001,7.5076872e-001,9.1141040e-001,1.2025846e-001,4.7630404e-002,6.9825813e-001,9.4650923e-001,-8.1065956e-001,7.2187522e-001,1.6214437e-001,8.7571526e-001
1.2586772e-001,-1.4017066e-001,-5.6689035e-001,5.2614578e-001,-4.4078277e-002,5.2468673e-001,-7.2135521e-001,7.5877370e-001,7.8696877e-001,7.5076872e-001,9.0540929e-001,1.2025846e-001,1.8416749e-001,6.8904345e-001,9.1786692e-001,-7.7388408e-001,7.2187522e-001,1.1180621e-001,8.8001929e-001
5.9900727e-002,-2.5273878e-001,-4.3519566e-001,5.0938929e-001,-5.0745847e-002,5.3219291e-001,-7.9240384e-001,7.6644097e-001,8.0140267e-001,7.4496817e-001,9.0033292e-001,4.2340382e-002,3.5553303e-001,7.0094272e-001,9.1761055e-001,-8.0253165e-001,7.2951285e-001,3.5322923e-001,8.7416776e-001
7.1959471e-002,-3.3207817e-001,-3.6102943e-001,5.3024280e-001,-4.0796636e-002,5.3241114e-001,-7.3381054e-001,7.8424760e-001,7.9215411e-001,7.4441603e-001,9.0058182e-001,7.2653013e-002,2.2227309e-001,7.4332402e-001,9.2060512e-001,-7.9586942e-001,7.2068598e-001,8.3163521e-001,8.7006505e-001
3.9443286e-002,-2.7196257e-001,-4.4336374e-001,4.6723397e-001,-8.7593898e-002,4.9133926e-001,-7.8549824e-001,7.4753426e-001,7.8500051e-001,7.1070558e-001,9.0530270e-001,9.2608656e-002,2.2845048e-001,6.5772390e-001,8.4494806e-001,-7.4470353e-001,7.1183157e-001,5.1578921e-001,8.7517214e-001
-4.1707747e-002,-1.5943848e-001,-4.0159341e-001,4.4902829e-001,-8.7772500e-002,4.5876976e-001,-7.8870951e-001,7.5804513e-001,7.8946642e-001,7.0835295e-001,9.0713056e-001,9.9031997e-002,-1.1175301e-001,5.7042596e-001,7.0822763e-001,-7.7495003e-001,7.1469036e-001,2.4603137e-001,8.7628272e-001
-9.0990316e-002,-1.1039912e-001,-3.8070824e-001,4.5976723e-001,-9.3615132e-002,5.0062302e-001,-7.8531709e-001,7.5517207e-001,7.9407260e-001,7.0835295e-001,9.0988987e-001,1.6437694e-001,-4.4093472e-002,5.4711251e-001,7.0577812e-001,-7.7121919e-001,7.2685947e-001,1.8284706e-001,8.7174861e-001
-1.0417395e-001,-8.7101569e-002,-3.6683505e-001,5.0453110e-001,-6.0277281e-002,5.5742293e-001,-7.8778730e-001,7.6066410e-001,8.0338224e-001,7.0908456e-001,9.1048192e-001,1.2170934e-001,9.5933699e-002,5.3156054e-001,7.7861726e-001,-7.5909394e-001,7.2119700e-001,6.1441838e-001,8.7061481e-001
-9.3195554e-002,-1.0315442e-001,-3.6625701e-001,5.0589497e-001,-4.6817870e-002,5.7150818e-001,-7.3725236e-001,7.5373830e-001,8.0338224e-001,6.7556544e-001,9.0523678e-001,1.3453524e-001,-8.1830687e-002,5.6682715e-001,7.8055835e-001,-7.5163225e-001,7.0292517e-001,8.0396903e-001,8.7390560e-001
-4.3036299e-002,-2.5324525e-001,-3.5730981e-001,5.2913356e-001,1.6172651e-001,6.0477311e-001,-7.1558042e-001,7.4362683e-001,8.1706956e-001,7.2353333e-001,9.0950307e-001,1.2396703e-001,1.9543414e-001,5.9672874e-001,7.4213952e-001,-7.0246502e-001,7.1948298e-001,3.8417908e-001,8.8118407e-001
2.7193047e-001,-4.5953207e-001,-3.4657820e-001,4.6183674e-001,6.7639273e-002,5.4065513e-001,-7.6894786e-001,7.2753838e-001,8.2176397e-001,7.2104862e-001,9.0718358e-001,2.3379405e-001,5.7695223e-001,5.7985831e-001,7.1908564e-001,-7.2964690e-001,7.1082081e-001,2.7778955e-001,8.8620156e-001
4.1226152e-002,-2.4602257e-001,-4.1941240e-001,4.6273741e-001,-1.0012034e-001,6.1887357e-001,-7.5514764e-001,7.3534629e-001,8.1018517e-001,7.1507016e-001,9.0865054e-001,2.1671592e-001,3.8883897e-001,5.0425233e-001,6.6665697e-001,-7.2151899e-001,7.1867638e-001,4.1405040e-001,8.7426953e-001
1.4117790e-002,-2.1308010e-001,-4.2182513e-001,4.6273741e-001,-9.2323083e-002,6.1758162e-001,-7.4851650e-001,7.2456418e-001,8.0559031e-001,7.0137543e-001,9.0865054e-001,1.3742661e-001,4.4892210e-001,5.0425233e-001,6.6227930e-001,-7.1618921e-001,7.1833508e-001,5.0560159e-001,8.7377950e-001
3.1251869e-002,-2.0350124e-001,-4.6698836e-001,4.3240318e-001,-1.0559016e-001,5.7041629e-001,-7.2793694e-001,7.5963654e-001,8.0765811e-001,7.6222205e-001,9.0936054e-001,9.5389218e-002,1.6283943e-001,5.2752225e-001,6.8808000e-001,-7.0193205e-001,7.3873675e-001,1.2381428e-001,8.7949055e-001
9.1801367e-003,-1.7077897e-001,-4.6545528e-001,4.4134350e-001,-1.1855685e-001,5.7041629e-001,-7.1466918e-001,7.4077275e-001,8.0535955e-001,7.5568417e-001,9.0196588e-001,1.1015078e-001,2.4293252e-001,5.1267303e-001,6.9696245e-001,-7.0179880e-001,7.4289311e-001,1.2170760e-001,8.6307861e-001
-1.8551465e-003,-1.5441784e-001,-4.6467617e-001,4.4134350e-001,-1.1855685e-001,6.0193790e-001,-7.5272134e-001,7.4077275e-001,8.0600206e-001,7.5403331e-001,9.0496087e-001,1.1015078e-001,2.8298014e-001,5.1267303e-001,7.0140260e-001,-7.0219853e-001,7.3781054e-001,1.4409105e-001,8.6307861e-001
